id,name,protein,dietary_fiber,sugar,category_id
1069,（ふき類）　ふき　葉柄　生,0.3,1.3,1.7,3
1070,（ふき類）　ふき　葉柄　ゆで,0.3,1.1,0.8,3
1071,（ふき類）　ふきのとう　花序　生,2.5,6.4,3.6,3
1072,（ふき類）　ふきのとう　花序　ゆで,2.5,4.2,2.8,3
1073,ふじまめ　若ざや　生,2.5,4.4,3,3
1074,ふだんそう　葉　生,2.0,3.3,0.4,3
1075,ふだんそう　葉　ゆで,2.8,3.8,1.6,3
1076,ブロッコリー　花序　生,5.4,5.1,1.5,3
1077,ブロッコリー　花序　ゆで,3.9,4.3,0.9,3
1078,ブロッコリー　花序　電子レンジ調理,5.7,0,0,3
1079,ブロッコリー　花序　焼き,9.9,0,0,3
1080,ブロッコリー　花序　油いため,6.9,0,0,3
1081,ブロッコリー　芽ばえ　生,1.9,1.8,0.8,3
1082,へちま　果実　生,0.8,1.0,2.8,3
1083,へちま　果実　ゆで,1.6,1.5,2.2,3
1084,ほうれんそう　葉　通年平均　生,2.2,2.8,0.3,3
1085,ほうれんそう　葉　通年平均　ゆで,2.6,3.6,0.4,3
1086,ほうれんそう　葉　通年平均　油いため,3.8,4.6,0.2,3
1087,ほうれんそう　葉　夏採り　生,2.2,2.8,0.3,3
1088,ほうれんそう　葉　夏採り　ゆで,2.6,3.6,0.4,3
1089,ほうれんそう　葉　冬採り　生,2.2,2.8,0.3,3
1090,ほうれんそう　葉　冬採り　ゆで,2.6,3.6,0.4,3
1091,ほうれんそう　葉　冷凍,2.9,3.3,0.1,3
1092,ほうれんそう　葉　冷凍　ゆで,3.7,4.8,1,3
1093,ほうれんそう　葉　冷凍　油いため,4.0,4.1,1.3,3
1094,ホースラディシュ　根茎　生,3.1,8.2,9.5,3
1095,まこも　茎　生,1.3,2.3,2.1,3
1096,みずかけな　葉　生,2.9,2.8,1.9,3
1097,みずかけな　塩漬,4.9,4.0,1.7,3
1098,みずな　葉　生,2.2,3.0,1.8,3
1099,みずな　葉　ゆで,2.0,3.6,1.1,3
1100,みずな　塩漬,2.0,3.5,2.4,3
1101,（みつば類）　切りみつば　葉　生,1.0,2.5,1.5,3
1102,（みつば類）　切りみつば　葉　ゆで,0.9,2.7,0.6,3
1103,（みつば類）　根みつば　葉　生,1.9,2.9,1.2,3
1104,（みつば類）　根みつば　葉　ゆで,2.3,3.3,0.6,3
1105,（みつば類）　糸みつば　葉　生,0.9,2.3,0.6,3
1106,（みつば類）　糸みつば　葉　ゆで,1.1,3.0,1,3
1107,みぶな　葉　生,1.1,1.8,1.1,3
1108,（みょうが類）　みょうが　花穂　生,0.9,2.1,0.5,3
1109,（みょうが類）　みょうがたけ　茎葉　生,0.4,1.1,0.4,3
1110,むかご　肉芽　生,2.9,4.2,16.4,3
1111,めキャベツ　結球葉　生,5.7,5.5,4.4,3
1112,めキャベツ　結球葉　ゆで,5.3,5.2,4.6,3
1113,めたで　芽ばえ　生,3.0,6.3,2.5,3
1114,（もやし類）　アルファルファもやし　生,1.6,1.4,0.6,3
1115,（もやし類）　だいずもやし　生,3.7,2.3,0,3
1116,（もやし類）　だいずもやし　ゆで,2.9,2.2,0,3
1117,（もやし類）　ブラックマッペもやし　生,2.2,1.5,1.3,3
1118,（もやし類）　ブラックマッペもやし　ゆで,1.3,1.6,1.1,3
1119,（もやし類）　ブラックマッペもやし　油いため,2.3,0,0,3
1120,（もやし類）　りょくとうもやし　生,1.7,1.3,1.3,3
1121,（もやし類）　りょくとうもやし　ゆで,1.6,1.5,0.8,3
1122,モロヘイヤ　茎葉　生,4.8,5.9,0.4,3
1123,モロヘイヤ　茎葉　ゆで,3.0,3.5,0.5,3
1124,やぶまめ　生,15.5,9.8,19.7,3
1125,やまごぼう　みそ漬,4.1,7.0,8.6,3
1126,ゆりね　りん茎　生,3.8,5.4,22.9,3
1127,ゆりね　りん茎　ゆで,3.4,6.0,22.7,3
1128,ようさい　茎葉　生,2.2,3.1,0,3
1129,ようさい　茎葉　ゆで,2.2,3.4,0.7,3
1130,よめな　葉　生,3.4,7.8,2.2,3
1131,よもぎ　葉　生,5.2,7.8,0.9,3
1132,よもぎ　葉　ゆで,4.8,7.8,0.4,3
1133,らっかせい　未熟豆　生,12.0,4.0,8.4,3
1134,らっかせい　未熟豆　ゆで,11.9,4.2,8.1,3
1135,（らっきょう類）　らっきょう　りん茎　生,1.4,20.7,8.6,3
1136,（らっきょう類）　らっきょう　甘酢漬,0.4,2.9,26.5,3
1137,（らっきょう類）　エシャレット　りん茎　生,2.3,11.4,6.4,3
1138,リーキ　りん茎葉　生,1.6,2.5,4.4,3
1139,リーキ　りん茎葉　ゆで,1.3,2.6,4.2,3
1140,ルッコラ　葉　生,1.9,2.6,0.5,3
1141,ルバーブ　葉柄　生,0.7,2.5,3.5,3
1142,ルバーブ　葉柄　ゆで,0.5,2.9,1.7,3
1143,（レタス類）　レタス　土耕栽培　結球葉　生,0.6,1.1,1.7,3
1144,（レタス類）　レタス　水耕栽培　結球葉　生,0.8,1.1,1.8,3
1145,（レタス類）　サラダな　葉　生,1.0,1.8,0.9,3
1146,（レタス類）　リーフレタス　葉　生,1.4,1.9,1.4,3
1147,（レタス類）　サニーレタス　葉　生,1.2,2.0,1.2,3
1148,（レタス類）　サンチュ　葉　生,1.2,2.0,0.5,3
1149,（レタス類）　コスレタス　葉　生,1.2,1.9,1.5,3
1150,れんこん　根茎　生,1.9,2.0,13.5,3
1151,れんこん　根茎　ゆで,1.3,2.3,13.8,3
1152,れんこん　甘酢れんこん,0.6,2.3,14.2,3
1153,わけぎ　葉　生,1.6,2.8,4.6,3
1154,わけぎ　葉　ゆで,1.9,3.1,3.8,3
1155,わさび　根茎　生,5.6,4.4,14,3
1156,わさび　わさび漬,7.1,2.7,25.3,3
1157,わらび　生わらび　生,2.4,3.6,0.4,3
1158,わらび　生わらび　ゆで,1.5,3.0,0,3
1159,わらび　干しわらび　乾,20.0,58.0,3.4,3
1160,（その他）　ミックスベジタブル　冷凍,3.0,5.9,9.2,3
1161,（その他）　ミックスベジタブル　冷凍　ゆで,3.1,6.5,8.1,3
1162,（その他）　ミックスベジタブル　冷凍　油いため,3.3,5.9,9.8,3
1163,（その他）　野菜ミックスジュース　通常タイプ,0.8,0.9,3.8,3
1164,（その他）　野菜ミックスジュース　濃縮タイプ,1.0,1.0,6.8,3
1165,＜いも類＞　アメリカほどいも　塊根　生,5.9,11.1,24.5,4
1166,＜いも類＞　アメリカほどいも　塊根　ゆで,6.0,8.4,26.1,4
1167,＜いも類＞　きくいも　塊茎　生,1.9,1.9,12.8,4
1168,＜いも類＞　きくいも　塊茎　水煮,1.6,2.1,9.2,4
1169,＜いも類＞　こんにゃく　精粉,3.0,79.9,5.4,4
1170,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,0.1,2.2,0.1,4
1171,＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく,0.1,3.0,0.3,4
1172,＜いも類＞　こんにゃく　赤こんにゃく,0.1,2.3,0.2,4
1173,＜いも類＞　こんにゃく　凍みこんにゃく　乾,3.3,71.3,5.8,4
1174,＜いも類＞　こんにゃく　凍みこんにゃく　ゆで,0.7,15.5,1.3,4
1175,＜いも類＞　こんにゃく　しらたき,0.2,2.9,0.1,4
1176,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生,0.9,2.8,30.3,4
1177,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し,0.9,3.8,29.9,4
1178,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら,1.4,3.1,35.3,4
1179,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生,1.2,2.2,29.7,4
1180,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し,1.2,2.3,29.6,4
1181,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き,1.4,3.5,35.5,4
1182,＜いも類＞　（さつまいも類）　さつまいも　蒸し切干,3.1,5.9,66,4
1183,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生,1.2,2.5,29.2,4
1184,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し,1.2,3.0,28.4,4
1185,＜いも類＞　（さといも類）　さといも　球茎　生,1.5,2.3,10.8,4
1186,＜いも類＞　（さといも類）　さといも　球茎　水煮,1.5,2.4,11,4
1187,＜いも類＞　（さといも類）　さといも　球茎　冷凍,2.2,2.0,14.1,4
1188,＜いも類＞　（さといも類）　セレベス　球茎　生,2.2,2.3,17.5,4
1189,＜いも類＞　（さといも類）　セレベス　球茎　水煮,2.1,2.2,16.9,4
1190,＜いも類＞　（さといも類）　たけのこいも　球茎　生,1.7,2.8,20.7,4
1191,＜いも類＞　（さといも類）　たけのこいも　球茎　水煮,1.6,2.4,19.4,4
1192,＜いも類＞　（さといも類）　みずいも　球茎　生,0.7,2.2,25.4,4
1193,＜いも類＞　（さといも類）　みずいも　球茎　水煮,0.7,2.5,23.6,4
1194,＜いも類＞　（さといも類）　やつがしら　球茎　生,3.0,2.8,17.7,4
1195,＜いも類＞　（さといも類）　やつがしら　球茎　水煮,2.7,2.8,17.2,4
1196,＜いも類＞　じゃがいも　塊茎　皮つき　生,1.8,9.8,6.1,4
1197,＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理,2.1,3.9,15.3,4
1198,＜いも類＞　じゃがいも　塊茎　皮つき　フライドポテト　（生を揚げたもの）,2.7,4.3,21.1,4
1199,＜いも類＞　じゃがいも　塊茎　皮なし　生,1.8,8.9,8.4,4
1200,＜いも類＞　じゃがいも　塊茎　皮なし　水煮,1.7,3.1,13.8,4
1201,＜いも類＞　じゃがいも　塊茎　皮なし　蒸し,1.9,3.5,14.6,4
1202,＜いも類＞　じゃがいも　塊茎　皮なし　電子レンジ調理,1.9,3.5,15.5,4
1203,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（生を揚げたもの）,2.7,3.9,22.3,4
1204,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（市販冷凍食品を揚げたもの）,2.9,3.1,29.3,4
1205,＜いも類＞　じゃがいも　乾燥マッシュポテト,6.6,6.6,76.2,4
1206,＜いも類＞　ヤーコン　塊根　生,0.6,1.1,11.3,4
1207,＜いも類＞　ヤーコン　塊根　水煮,0.6,1.2,8.7,4
1208,＜いも類＞　（やまのいも類）　ながいも　いちょういも　塊根　生,4.5,1.4,21.2,4
1209,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　生,2.2,1.0,12.9,4
1210,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　水煮,2.0,1.4,11.2,4
1211,＜いも類＞　（やまのいも類）　ながいも　やまといも　塊根　生,4.5,2.5,24.6,4
1212,＜いも類＞　（やまのいも類）　じねんじょ　塊根　生,2.8,2.0,24.7,4
1213,＜いも類＞　（やまのいも類）　だいじょ　塊根　生,2.6,2.2,22.8,4
1214,＜でん粉・でん粉製品＞　（でん粉類）　おおうばゆりでん粉,0.1,0.8,82.8,4
1215,＜でん粉・でん粉製品＞　（でん粉類）　キャッサバでん粉,0.1,0,85.3,4
1216,＜でん粉・でん粉製品＞　（でん粉類）　くずでん粉,0.2,0,85.6,4
1217,＜でん粉・でん粉製品＞　（でん粉類）　米でん粉,0.2,0,89.3,4
1218,＜でん粉・でん粉製品＞　（でん粉類）　小麦でん粉,0.2,0,86,4
1219,＜でん粉・でん粉製品＞　（でん粉類）　サゴでん粉,0.1,0,86.1,4
1220,＜でん粉・でん粉製品＞　（でん粉類）　さつまいもでん粉,0.1,0,82,4
1221,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,0.1,0,81.6,4
1222,＜でん粉・でん粉製品＞　（でん粉類）　とうもろこしでん粉,0.1,0,86.3,4
1223,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　乾,0.2,0.9,86.8,4
1224,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　ゆで,0.1,0.8,32.5,4
1225,＜でん粉・でん粉製品＞　（でん粉製品）　ごま豆腐,1.5,1.0,8.1,4
1226,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　乾,0,0.5,87.3,4
1227,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　ゆで,0,0.2,15.2,4
1228,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　生,0.1,0.8,31.4,4
1229,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾,0.2,1.8,84.9,4
1230,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾　ゆで,0,0.6,20,4
1231,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　乾,0.2,4.1,83.4,4
1232,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　ゆで,Tr,1.5,19.1,4
1233,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　乾,0,1.2,85.4,4
1234,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　ゆで,0,0.8,19.1,4
1235,えのきたけ　生,2.7,3.9,3.7,5
1236,えのきたけ　ゆで,2.8,4.5,3.3,5
1237,えのきたけ　油いため,3.0,4.6,4.2,5
1238,えのきたけ　味付け瓶詰,3.6,4.1,12.8,5
1239,（きくらげ類）　あらげきくらげ　生,0.7,5.6,0.2,5
1240,（きくらげ類）　あらげきくらげ　乾,6.9,79.5,2.5,5
1241,（きくらげ類）　あらげきくらげ　ゆで,1.2,16.3,0.2,5
1242,（きくらげ類）　あらげきくらげ　油いため,2.3,28.6,0.8,5
1243,（きくらげ類）　きくらげ　乾,7.9,57.4,13.7,5
1244,（きくらげ類）　きくらげ　ゆで,0.6,5.2,0,5
1245,（きくらげ類）　しろきくらげ　乾,4.9,68.7,5.8,5
1246,（きくらげ類）　しろきくらげ　ゆで,0.4,6.4,0.3,5
1247,くろあわびたけ　生,3.7,4.1,0.8,5
1248,しいたけ　生しいたけ　菌床栽培　生,3.1,4.9,1.5,5
1249,しいたけ　生しいたけ　菌床栽培　ゆで,2.5,4.4,0.7,5
1250,しいたけ　生しいたけ　菌床栽培　油いため,3.3,4.7,2.6,5
1251,しいたけ　生しいたけ　菌床栽培　天ぷら,3.4,4.4,13.4,5
1252,しいたけ　生しいたけ　原木栽培　生,3.1,5.5,2.1,5
1253,しいたけ　生しいたけ　原木栽培　ゆで,2.4,4.8,1.1,5
1254,しいたけ　生しいたけ　原木栽培　油いため,3.8,6.4,2.4,5
1255,しいたけ　乾しいたけ　乾,21.2,46.7,15.8,5
1256,しいたけ　乾しいたけ　ゆで,3.1,6.7,3.2,5
1257,しいたけ　乾しいたけ　甘煮,3.3,6.7,22.2,5
1258,（しめじ類）　はたけしめじ　生,2.6,2.7,1.8,5
1259,（しめじ類）　はたけしめじ　ゆで,2.6,4.6,0.5,5
1260,（しめじ類）　ぶなしめじ　生,2.7,3.5,1.3,5
1261,（しめじ類）　ぶなしめじ　ゆで,2.7,4.2,1,5
1262,（しめじ類）　ぶなしめじ　油いため,3.0,4.3,0.5,5
1263,（しめじ類）　ぶなしめじ　素揚げ,3.9,6.2,3.9,5
1264,（しめじ類）　ぶなしめじ　天ぷら,3.4,4.8,18.4,5
1265,（しめじ類）　ほんしめじ　生,2.5,1.9,0.9,5
1266,（しめじ類）　ほんしめじ　ゆで,2.8,3.3,0.8,5
1267,たもぎたけ　生,3.6,3.3,0.4,5
1268,なめこ　株採り　生,1.8,3.4,2,5
1269,なめこ　株採り　ゆで,1.6,2.8,2.3,5
1270,なめこ　カットなめこ　生,1.1,1.9,1.7,5
1271,なめこ　水煮缶詰,1.0,2.5,0.7,5
1272,ぬめりすぎたけ　生,2.3,2.5,1.6,5
1273,（ひらたけ類）　うすひらたけ　生,6.1,3.8,1,5
1274,（ひらたけ類）　エリンギ　生,2.8,3.4,2.6,5
1275,（ひらたけ類）　エリンギ　ゆで,3.2,4.8,1.7,5
1276,（ひらたけ類）　エリンギ　焼き,4.2,5.4,3.7,5
1277,（ひらたけ類）　エリンギ　油いため,3.2,4.2,3.9,5
1278,（ひらたけ類）　ひらたけ　生,3.3,2.6,3.6,5
1279,（ひらたけ類）　ひらたけ　ゆで,3.4,3.7,2.9,5
1280,まいたけ　生,2.0,3.5,0.9,5
1281,まいたけ　ゆで,1.6,4.3,2.1,5
1282,まいたけ　油いため,2.6,4.7,2.1,5
1283,まいたけ　乾,21.9,40.9,19,5
1284,マッシュルーム　生,2.9,2.0,0.1,5
1285,マッシュルーム　ゆで,3.8,3.3,0.4,5
1286,マッシュルーム　油いため,3.6,3.4,1.1,5
1287,マッシュルーム　水煮缶詰,3.4,3.2,0.1,5
1288,まつたけ　生,2.0,4.7,3.5,5
1289,やなぎまつたけ　生,2.4,3.0,1,5
1290,あおさ　素干し,22.1,29.1,12.6,6
1291,あおのり　素干し,29.4,35.2,5.8,6
1292,あまのり　ほしのり,39.4,31.2,7.5,6
1293,あまのり　焼きのり,41.4,36.0,8.3,6
1294,あまのり　味付けのり,40.0,25.2,16.6,6
1295,あらめ　蒸し干し,12.4,48.0,8.2,6
1296,いわのり　素干し,34.8,36.4,2.7,6
1297,うみぶどう　生,0.5,0.8,0.4,6
1298,えごのり　素干し,9.0,53.3,8.9,6
1299,えごのり　おきうと,0.3,2.5,0,6
1300,おごのり　塩蔵　塩抜き,1.3,7.5,1.3,6
1301,かわのり　素干し,38.1,41.7,0,6
1302,（こんぶ類）　えながおにこんぶ　素干し,11.0,24.9,30.8,6
1303,（こんぶ類）　がごめこんぶ　素干し,7.9,34.2,27.9,6
1304,（こんぶ類）　ながこんぶ　素干し,8.3,36.8,21.7,6
1305,（こんぶ類）　ほそめこんぶ　素干し,6.9,32.9,30,6
1306,（こんぶ類）　まこんぶ　素干し　乾,5.8,32.1,32.2,6
1307,（こんぶ類）　まこんぶ　素干し　水煮,1.1,8.7,2.9,6
1308,（こんぶ類）　みついしこんぶ　素干し,7.7,34.8,29.9,6
1309,（こんぶ類）　りしりこんぶ　素干し,8.0,31.4,25.1,6
1310,（こんぶ類）　刻み昆布,5.4,39.1,6.9,6
1311,（こんぶ類）　削り昆布,6.5,28.2,22,6
1312,（こんぶ類）　塩昆布,16.9,13.1,23.9,6
1313,（こんぶ類）　つくだ煮,6.0,6.8,26.5,6
1314,すいぜんじのり　素干し　水戻し,1.5,2.1,0,6
1315,てんぐさ　素干し,16.1,47.3,6.5,6
1316,てんぐさ　ところてん,0.2,0.6,0,6
1317,てんぐさ　角寒天,2.4,74.1,0,6
1318,てんぐさ　寒天,Tr,1.5,0,6
1319,てんぐさ　粉寒天,0.2,79.0,2.7,6
1320,とさかのり　赤とさか　塩蔵　塩抜き,1.5,4.0,1.1,6
1321,とさかのり　青とさか　塩蔵　塩抜き,0.9,4.1,0.8,6
1322,ひじき　ほしひじき　ステンレス釜　乾,9.2,51.8,6.6,6
1323,ひじき　ほしひじき　ステンレス釜　ゆで,0.7,3.7,0.3,6
1324,ひじき　ほしひじき　ステンレス釜　油いため,0.8,4.5,0.4,6
1325,ひじき　ほしひじき　鉄釜　乾,9.2,51.8,4.2,6
1326,ひじき　ほしひじき　鉄釜　ゆで,0.7,3.7,0.3,6
1327,ひじき　ほしひじき　鉄釜　油いため,0.8,4.5,0.4,6
1328,ひとえぐさ　素干し,16.6,44.2,2.1,6
1329,ひとえぐさ　つくだ煮,14.4,4.1,17,6
1330,ふのり　素干し,13.8,43.1,14.7,6
1331,まつも　素干し,27.9,28.5,12.3,6
1332,むかでのり　塩蔵　塩抜き,0.6,4.2,0,6
1333,（もずく類）　おきなわもずく　塩蔵　塩抜き,0.3,2.0,0,6
1334,（もずく類）　もずく　塩蔵　塩抜き,0.2,1.4,0,6
1335,わかめ　原藻　生,1.9,3.6,2,6
1336,わかめ　乾燥わかめ　素干し,13.6,32.7,8.6,6
1337,わかめ　乾燥わかめ　素干し　水戻し,2.0,5.8,0.1,6
1338,わかめ　乾燥わかめ　板わかめ,16.7,31.7,15.7,6
1339,わかめ　乾燥わかめ　灰干し　水戻し,1.1,2.2,0,6
1340,わかめ　カットわかめ　乾,17.9,39.2,2.9,6
1341,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,1.3,3.2,0.6,6
1342,わかめ　カットわかめ　水煮の汁,0,0,0.1,6
1343,わかめ　湯通し塩蔵わかめ　塩抜き　生,1.5,3.2,0.2,6
1344,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,0.6,1.1,0.3,6
1345,わかめ　くきわかめ　湯通し塩蔵　塩抜き,1.1,5.1,0.4,6
1346,わかめ　めかぶわかめ　生,0.9,3.4,0,6
1347,あずき　全粒　乾,20.8,24.8,34.8,7
1348,あずき　全粒　ゆで,8.6,12.1,13.5,7
1349,あずき　ゆで小豆缶詰,4.4,3.4,45.8,7
1350,あずき　あん　こし生あん,9.8,6.8,20.3,7
1351,あずき　あん　さらしあん　（乾燥あん）,23.5,26.8,40,7
1352,あずき　あん　こし練りあん　（並あん）,5.6,3.9,54.9,7
1353,あずき　あん　こし練りあん　（中割りあん）,5.1,3.5,57.6,7
1354,あずき　あん　こし練りあん　（もなかあん）,5.1,3.5,65.1,7
1355,あずき　あん　つぶし練りあん,5.6,5.7,48.3,7
1356,いんげんまめ　全粒　乾,22.1,19.6,36.8,7
1357,いんげんまめ　全粒　ゆで,9.3,13.6,10.9,7
1358,いんげんまめ　うずら豆,6.7,5.9,43.7,7
1359,いんげんまめ　こし生あん,9.4,8.5,18.5,7
1360,いんげんまめ　豆きんとん,4.9,4.8,51.4,7
1361,えんどう　全粒　青えんどう　乾,21.7,17.4,43,7
1362,えんどう　全粒　青えんどう　ゆで,9.2,7.7,17.5,7
1363,えんどう　全粒　赤えんどう　乾,21.7,17.4,43,7
1364,えんどう　全粒　赤えんどう　ゆで,9.2,7.7,17.5,7
1365,えんどう　グリンピース（揚げ豆）,20.8,19.6,39.2,7
1366,えんどう　塩豆,23.3,17.9,43.6,7
1367,えんどう　うぐいす豆,5.6,5.3,47.6,7
1368,ささげ　全粒　乾,23.9,18.4,36.6,7
1369,ささげ　全粒　ゆで,10.2,10.7,13.1,7
1370,そらまめ　全粒　乾,26.0,9.3,46.6,7
1371,そらまめ　フライビーンズ,24.7,14.9,31.5,7
1372,そらまめ　おたふく豆,7.9,5.9,46.3,7
1373,そらまめ　ふき豆,9.6,4.5,48,7
1374,そらまめ　しょうゆ豆,9.8,10.1,27,7
1375,だいず　［全粒・全粒製品］　全粒　青大豆　国産　乾,33.5,20.1,10,7
1376,だいず　［全粒・全粒製品］　全粒　青大豆　国産　ゆで,15.0,8.0,1.9,7
1377,だいず　［全粒・全粒製品］　全粒　黄大豆　国産　乾,33.8,21.5,8,7
1378,だいず　［全粒・全粒製品］　全粒　黄大豆　国産　ゆで,14.8,8.5,0.1,7
1379,だいず　［全粒・全粒製品］　全粒　黄大豆　米国産　乾,33.0,15.9,12.9,7
1380,だいず　［全粒・全粒製品］　全粒　黄大豆　中国産　乾,32.8,15.6,15.2,7
1381,だいず　［全粒・全粒製品］　全粒　黄大豆　ブラジル産　乾,33.6,17.3,13.4,7
1382,だいず　［全粒・全粒製品］　全粒　黒大豆　国産　乾,33.9,20.6,8.3,7
1383,だいず　［全粒・全粒製品］　全粒　黒大豆　国産　ゆで,14.7,7.9,1.9,7
1384,だいず　［全粒・全粒製品］　いり大豆　青大豆,37.7,18.4,15.5,7
1385,だいず　［全粒・全粒製品］　いり大豆　黄大豆,37.5,19.4,13.9,7
1386,だいず　［全粒・全粒製品］　いり大豆　黒大豆,36.4,19.2,15.1,7
1387,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆,12.9,6.8,0.9,7
1388,だいず　［全粒・全粒製品］　蒸し大豆　黄大豆,16.6,10.6,3.2,7
1389,だいず　［全粒・全粒製品］　きな粉　青大豆　全粒大豆,37.0,16.9,12.4,7
1390,だいず　［全粒・全粒製品］　きな粉　青大豆　脱皮大豆,36.6,20.8,7.5,7
1391,だいず　［全粒・全粒製品］　きな粉　黄大豆　全粒大豆,36.7,18.1,10.4,7
1392,だいず　［全粒・全粒製品］　きな粉　黄大豆　脱皮大豆,37.5,15.3,14.2,7
1393,だいず　［全粒・全粒製品］　きな粉（砂糖入り）　青きな粉,18.5,8.4,55.9,7
1394,だいず　［全粒・全粒製品］　きな粉（砂糖入り）　きな粉,18.3,9.0,54.9,7
1395,だいず　［全粒・全粒製品］　大豆はいが,37.8,18.8,20.7,7
1396,だいず　［全粒・全粒製品］　ぶどう豆,14.1,6.3,30.7,7
1397,だいず　［豆腐・油揚げ類］　木綿豆腐,7.0,1.1,0.4,7
1398,だいず　［豆腐・油揚げ類］　木綿豆腐　（凝固剤：塩化マグネシウム）,7.0,1.1,0.4,7
1399,だいず　［豆腐・油揚げ類］　木綿豆腐　（凝固剤：硫酸カルシウム）,7.0,1.1,0.4,7
1400,だいず　［豆腐・油揚げ類］　絹ごし豆腐,5.3,0.9,1.1,7
1401,だいず　［豆腐・油揚げ類］　絹ごし豆腐　（凝固剤：塩化マグネシウム）,5.3,0.9,1.1,7
1402,だいず　［豆腐・油揚げ類］　絹ごし豆腐　（凝固剤：硫酸カルシウム）,5.3,0.9,1.1,7
1403,だいず　［豆腐・油揚げ類］　ソフト豆腐,5.1,0.4,1.6,7
1404,だいず　［豆腐・油揚げ類］　充てん豆腐,5.0,0.3,2.2,7
1405,だいず　［豆腐・油揚げ類］　沖縄豆腐,9.1,0.5,0.2,7
1406,だいず　［豆腐・油揚げ類］　ゆし豆腐,4.3,0.3,1.4,7
1407,だいず　［豆腐・油揚げ類］　焼き豆腐,7.8,0.5,0.5,7
1408,だいず　［豆腐・油揚げ類］　生揚げ,10.7,0.7,0.2,7
1409,だいず　［豆腐・油揚げ類］　油揚げ　生,23.4,1.3,0.9,7
1410,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生,18.2,0.9,0,7
1411,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで,12.4,0.6,0.3,7
1412,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き,24.9,1.2,0.5,7
1413,だいず　［豆腐・油揚げ類］　油揚げ　甘煮,11.2,0.5,18.6,7
1414,だいず　［豆腐・油揚げ類］　がんもどき,15.3,1.4,0.2,7
1415,だいず　［豆腐・油揚げ類］　凍り豆腐　乾,50.5,2.5,1.7,7
1416,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮,10.7,0.5,0.6,7
1417,だいず　［豆腐・油揚げ類］　豆腐よう,9.5,0.8,18.3,7
1418,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し,14.9,0.8,5.9,7
1419,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き,16.1,0.7,6.8,7
1420,だいず　［豆腐・油揚げ類］　ろくじょう豆腐,34.7,3.2,0.6,7
1421,だいず　［納豆類］　糸引き納豆,16.5,6.7,5.4,7
1422,だいず　［納豆類］　挽きわり納豆,16.6,5.9,4.6,7
1423,だいず　［納豆類］　五斗納豆,15.3,4.9,19.1,7
1424,だいず　［納豆類］　寺納豆,18.6,7.6,23.9,7
1425,だいず　［その他］　おから　生,6.1,11.5,2.3,7
1426,だいず　［その他］　おから　乾燥,23.1,43.6,8.7,7
1427,だいず　［その他］　豆乳　豆乳,3.6,0.2,2.9,7
1428,だいず　［その他］　豆乳　調製豆乳,3.2,0.3,4.5,7
1429,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー,2.2,0.1,7.7,7
1430,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく,46.3,17.8,18.9,7
1431,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく,58.2,20.9,7,7
